QueryID,Tables,truecardinality_Estimate
650,CI MK,29339
650,CI MC,47470011
650,MC MK,4148
650,CI MK T,11184
650,CI MC T,12758525
650,MC MK T,1900
650,CI MC MK,334235
650,CI MC MK T,110867
651,CI T,75
651,MK T,1
651,MC T,5
651,CI MK,4045
651,CI MC,11923191
651,MC MK,2211
651,CI MK T,75
651,CI MC T,300
651,MC MK T,4
651,CI MC MK,66184
651,CI MC MK T,300
652,CI T,66613
652,MK T,8
652,MC T,159504
652,CI MK,1353
652,CI MC,17728827
652,MC MK,579
652,CI MK T,108
652,CI MC T,259798
652,MC MK T,50
652,CI MC MK,24091
652,CI MC MK T,1043
653,CI T,1776431
653,MK T,1496
653,MC T,260929
653,CI MK,108643
653,CI MC,10919456
653,MC MK,10124
653,CI MK T,38881
653,CI MC T,2878572
653,MC MK T,3841
653,CI MC MK,247962
653,CI MC MK T,113980
654,CI T,2355631
654,MK T,458
654,MC T,503317
654,CI MK,18832
654,CI MC,16621005
654,MC MK,6791
654,CI MK T,12978
654,CI MC T,8834244
654,MC MK T,4964
654,CI MC MK,241022
654,CI MC MK T,180907
655,CI T,1189461
655,MK T,1
655,MC T,514836
655,CI MK,123
655,CI MC,11923191
655,MC MK,18
655,CI MK T,71
655,CI MC T,4172696
655,MC MK T,13
655,CI MC MK,972
655,CI MC MK T,923
656,CI T,118
656,MK T,147
656,MC T,23
656,CI MK,78775652
656,CI MC,16402802
656,MC MK,26443187
656,CI MK T,17346
656,CI MC T,2714
656,MC MK T,3381
656,CI MC MK,832564334
656,CI MC MK T,398958
657,CI T,20048
657,MK T,475878
657,MC T,409251
657,CI MK,1045126
657,CI MC,327886
657,MC MK,34863638
657,CI MK T,108336
657,CI MC T,50528
657,MC MK T,3655294
657,CI MC MK,15072443
657,CI MC MK T,1841791
658,CI T,19203
658,MK T,28462
658,MC T,11139
658,CI MK,56877800
658,CI MC,17728827
658,MC MK,34863638
658,CI MK T,1164924
658,CI MC T,278036
658,MC MK T,456914
658,CI MC MK,1155127893
658,CI MC MK T,31705797
659,CI T,225
659,MK T,303
659,MC T,28
659,CI MK,78775652
659,CI MC,16402802
659,MC MK,26443187
659,CI MK T,8972
659,CI MC T,684
659,MC MK T,5085
659,CI MC MK,832564334
659,CI MC MK T,167475
660,CI T,22
660,MK T,58
660,MC T,32
660,CI MK,35805959
660,CI MC,13355828
660,MC MK,34863638
660,CI MK T,463
660,CI MC T,74
660,MC MK T,251
660,CI MC MK,434306424
660,CI MC MK T,2276
661,MI T,5
661,MI_IDX T,12
661,CI T,130
661,MI MI_IDX,913964
661,CI MI,8468939
661,CI MI_IDX,14406374
661,MI MI_IDX T,12
661,CI MI T,184
661,CI MI_IDX T,261
661,CI MI MI_IDX,24976221
661,CI MI MI_IDX T,552
662,MI T,697
662,MI_IDX T,63038
662,CI T,1012179
662,MI MI_IDX,20084
662,CI MI,500839
662,CI MI_IDX,40911741
662,MI MI_IDX T,2161
662,CI MI T,60719
662,CI MI_IDX T,1860172
662,CI MI MI_IDX,1551331
662,CI MI MI_IDX T,188771
663,MI T,992730
663,MI_IDX T,629900
663,CI T,986086
663,MI MI_IDX,1790791
663,CI MI,5509053
663,CI MI_IDX,6805589
663,MI MI_IDX T,1236655
663,CI MI T,4151231
663,CI MI_IDX T,2505275
663,CI MI MI_IDX,15467295
663,CI MI MI_IDX T,12079848
664,MI T,171571
664,MI_IDX T,37056
664,CI T,217041
664,MI MI_IDX,1118984
664,CI MI,9068733
664,CI MI_IDX,1465389
664,MI MI_IDX T,85748
664,CI MI T,621545
664,CI MI_IDX T,117143
664,CI MI MI_IDX,6628982
664,CI MI MI_IDX T,517247
665,MI T,115678
665,MI_IDX T,6799
665,CI T,152350
665,MI MI_IDX,20885030
665,CI MI,460456073
665,CI MI_IDX,40911741
665,MI MI_IDX T,131044
665,CI MI T,3437269
665,CI MI_IDX T,194485
665,CI MI MI_IDX,1119077963
665,CI MI MI_IDX T,7927570
666,MI T,8301049
666,MI_IDX T,629900
666,CI T,290530
666,MI MI_IDX,20885030
666,CI MI,21352200
666,CI MI_IDX,1314169
666,MI MI_IDX T,13638164
666,CI MI T,17579835
666,CI MI_IDX T,788080
666,CI MI MI_IDX,60622776
666,CI MI MI_IDX T,52501155
667,MI T,158346
667,MI_IDX T,93138
667,CI T,302331
667,MI MI_IDX,331138
667,CI MI,1994190
667,CI MI_IDX,2264273
667,MI MI_IDX T,87869
667,CI MI T,341904
667,CI MI_IDX T,274948
667,CI MI MI_IDX,1679750
667,CI MI MI_IDX T,325683
668,MI T,40854
668,MI_IDX T,5431
668,CI T,637617
668,MI MI_IDX,1118984
668,CI MI,84550565
668,CI MI_IDX,13626495
668,MI MI_IDX T,20005
668,CI MI T,2210485
668,CI MI_IDX T,187776
668,CI MI MI_IDX,61585685
668,CI MI MI_IDX T,1751786
669,MI T,21104
669,MI_IDX T,2850
669,CI T,28084
669,MI MI_IDX,20885030
669,CI MI,460456073
669,CI MI_IDX,40911741
669,MI MI_IDX T,41604
669,CI MI T,408225
669,CI MI_IDX T,55371
669,CI MI MI_IDX,1119077963
669,CI MI MI_IDX T,1049613
670,MI T,704312
670,MI_IDX T,18058
670,CI T,123407
670,MI MI_IDX,6930334
670,CI MI,111207799
670,CI MI_IDX,2264273
670,MI MI_IDX T,403444
670,CI MI T,11976918
670,CI MI_IDX T,102429
670,CI MI MI_IDX,104395233
670,CI MI MI_IDX T,11699947
671,MI T,810
671,MI_IDX T,441
671,CI T,1197
671,MI MI_IDX,3367474
671,CI MI,7928010
671,CI MI_IDX,4575848
671,MI MI_IDX T,1482
671,CI MI T,3813
671,CI MI_IDX T,1842
671,CI MI MI_IDX,16458365
671,CI MI MI_IDX T,9783
672,MI T,1116
672,MI_IDX T,58
672,CI T,1297
672,MI MI_IDX,6930334
672,CI MI,111207799
672,CI MI_IDX,2264273
672,MI MI_IDX T,610
672,CI MI T,48259
672,CI MI_IDX T,986
672,CI MI MI_IDX,104395233
672,CI MI MI_IDX T,46766
673,MI T,10516
673,MI_IDX T,52590
673,CI T,242624
673,MI MI_IDX,331825
673,CI MI,763486
673,CI MI_IDX,4575848
673,MI MI_IDX T,31783
673,CI MI T,89083
673,CI MI_IDX T,217428
673,CI MI MI_IDX,2324745
673,CI MI MI_IDX T,270854
674,MI T,2534
674,MI_IDX T,79
674,CI T,157
674,MI MI_IDX,6930334
674,CI MI,34827789
674,CI MI_IDX,515702
674,MI MI_IDX T,1364
674,CI MI T,5517
674,CI MI_IDX T,156
674,CI MI MI_IDX,33741565
674,CI MI MI_IDX T,5513
675,MI T,55
675,MI_IDX T,72
675,CI T,1907
675,MI MI_IDX,331825
675,CI MI,12615982
675,CI MI_IDX,40911741
675,MI MI_IDX T,165
675,CI MI T,15465
675,CI MI_IDX T,3714
675,CI MI MI_IDX,38818395
675,CI MI MI_IDX T,46395
676,MI T,662
676,MI_IDX T,2884
676,CI T,43525
676,MI MI_IDX,198813
676,CI MI,1924084
676,CI MI_IDX,2391955
676,MI MI_IDX T,435
676,CI MI T,5505
676,CI MI_IDX T,16952
676,CI MI MI_IDX,1706776
676,CI MI MI_IDX T,4866
677,MI T,341
677,MI_IDX T,36
677,CI T,7
677,MI MI_IDX,20885030
677,CI MI,2699408
677,CI MI_IDX,223404
677,MI MI_IDX T,504
677,CI MI T,89
677,CI MI_IDX T,15
677,CI MI MI_IDX,7483860
677,CI MI MI_IDX T,252
678,MI T,28
678,MI_IDX T,13
678,CI T,123
678,MI MI_IDX,414413
678,CI MI,4502383
678,CI MI_IDX,2355544
678,MI MI_IDX T,25
678,CI MI T,145
678,CI MI_IDX T,56
678,CI MI MI_IDX,4289000
678,CI MI MI_IDX T,119
679,MI T,26147
679,MI_IDX T,6363
679,CI T,228336
679,MI MI_IDX,375302
679,CI MI,8271250
679,CI MI_IDX,4798120
679,MI MI_IDX T,7254
679,CI MI T,311044
679,CI MI_IDX T,72680
679,CI MI MI_IDX,6721359
679,CI MI MI_IDX T,147747
680,MI T,1235674
680,MI_IDX T,23325
680,CI T,1969128
680,MI MI_IDX,6930334
680,CI MI,460456073
680,CI MI_IDX,13626495
680,MI MI_IDX T,430493
680,CI MI T,42627607
680,CI MI_IDX T,749413
680,CI MI MI_IDX,368278936
680,CI MI MI_IDX T,30786669
681,MI T,23328
681,MI_IDX T,538
681,CI T,9430
681,MI MI_IDX,6930334
681,CI MI,160233289
681,CI MI_IDX,4798120
681,MI MI_IDX T,12145
681,CI MI T,331891
681,CI MI_IDX T,5187
681,CI MI MI_IDX,128493298
681,CI MI MI_IDX T,287514
682,MI T,2820377
682,MI_IDX T,45
682,CI T,1239765
682,MI MI_IDX,93447
682,CI MI,160233289
682,CI MI_IDX,11742
682,MI MI_IDX T,16449
682,CI MI T,35244835
682,CI MI_IDX T,2579
682,CI MI MI_IDX,4944633
682,CI MI MI_IDX T,1143354
683,MI T,6217108
683,MI_IDX T,206392
683,CI T,261771
683,MI MI_IDX,6930334
683,CI MI,6664891
683,CI MI_IDX,241991
683,MI MI_IDX T,3134202
683,CI MI T,2816469
683,CI MI_IDX T,106931
683,CI MI MI_IDX,4460278
683,CI MI MI_IDX T,1991995
684,MI T,2131974
684,MI_IDX T,75646
684,CI T,11892609
684,MI MI_IDX,6930334
684,CI MI,460456073
684,CI MI_IDX,13626495
684,MI MI_IDX T,674125
684,CI MI T,51744520
684,CI MI_IDX T,2700374
684,CI MI MI_IDX,368278936
684,CI MI MI_IDX T,27862382
685,MI T,5039277
685,MI_IDX T,488804
685,CI T,14022
685,MI MI_IDX,20885030
685,CI MI,953870
685,CI MI_IDX,88514
685,MI MI_IDX T,7862968
685,CI MI T,316738
685,CI MI_IDX T,29829
685,CI MI MI_IDX,2554720
685,CI MI MI_IDX T,887433
686,MI T,873196
686,MI_IDX T,990566
686,CI T,3921570
686,MI MI_IDX,1275343
686,CI MI,4418767
686,CI MI_IDX,7070449
686,MI MI_IDX T,926873
686,CI MI T,2833104
686,CI MI_IDX T,5081306
686,CI MI MI_IDX,6818170
686,CI MI MI_IDX T,4955570
687,MI T,34003
687,MI_IDX T,16412
687,CI T,389281
687,MI MI_IDX,3367474
687,CI MI,84550565
687,CI MI_IDX,40911741
687,MI MI_IDX T,63984
687,CI MI T,1774566
687,CI MI_IDX T,520449
687,CI MI MI_IDX,186363870
687,CI MI MI_IDX T,4886992
688,MI T,67853
688,MI_IDX T,1634
688,CI T,11069
688,MI MI_IDX,6930334
688,CI MI,111207799
688,CI MI_IDX,2264273
688,MI MI_IDX T,34660
688,CI MI T,903239
688,CI MI_IDX T,9066
688,CI MI MI_IDX,104395233
688,CI MI MI_IDX T,881912
689,MI T,14
689,MI_IDX T,1
689,CI T,30
689,MI MI_IDX,559610
689,CI MI,14256475
689,CI MI_IDX,4798120
689,MI MI_IDX T,14
689,CI MI T,420
689,CI MI_IDX T,30
689,CI MI MI_IDX,13926152
689,CI MI MI_IDX T,420
690,MI T,1298989
690,MI_IDX T,459925
690,CI T,7451973
690,MI MI_IDX,427379
690,CI MI,4595549
690,CI MI_IDX,2355544
690,MI MI_IDX T,427379
690,CI MI T,4595549
690,CI MI_IDX T,2355544
690,CI MI MI_IDX,2370230
690,CI MI MI_IDX T,2370230
691,MI T,403523
691,MI_IDX T,893460
691,CI T,476442
691,MI MI_IDX,1692649
691,CI MI,538676
691,CI MI_IDX,726210
691,MI MI_IDX T,1150014
691,CI MI T,372019
691,CI MI_IDX T,434458
691,CI MI MI_IDX,1543237
691,CI MI MI_IDX T,1082497
692,MI T,3082
692,MI_IDX T,203
692,CI T,105
692,MI MI_IDX,6930334
692,CI MI,13512773
692,CI MI_IDX,459102
692,MI MI_IDX T,2531
692,CI MI T,1495
692,CI MI_IDX T,77
692,CI MI MI_IDX,7338397
692,CI MI MI_IDX T,1260
693,MI T,214
693,MI_IDX T,360
693,CI T,5450
693,MI MI_IDX,1692649
693,CI MI,43657507
693,CI MI_IDX,40911741
693,MI MI_IDX T,621
693,CI MI T,6353
693,CI MI_IDX T,8229
693,CI MI MI_IDX,130495472
693,CI MI MI_IDX T,18150
694,MI T,124168
694,MI_IDX T,73463
694,CI T,286989
694,MI MI_IDX,414413
694,CI MI,1540730
694,CI MI_IDX,1087549
694,MI MI_IDX T,114139
694,CI MI T,436503
694,CI MI_IDX T,168514
694,CI MI MI_IDX,1454449
694,CI MI MI_IDX T,423101
695,MI T,45317
695,MI_IDX T,261
695,CI T,1871
695,MI MI_IDX,6930334
695,CI MI,13512773
695,CI MI_IDX,459102
695,MI MI_IDX T,2919
695,CI MI T,20062
695,CI MI_IDX T,237
695,CI MI MI_IDX,7338397
695,CI MI MI_IDX T,2722
696,MI T,427
696,MI_IDX T,129
696,CI T,8126
696,MI MI_IDX,427379
696,CI MI,24004753
696,CI MI_IDX,13626495
696,MI MI_IDX T,129
696,CI MI T,6246
696,CI MI_IDX T,2687
696,CI MI MI_IDX,13546803
696,CI MI MI_IDX T,2724
697,MI T,137224
697,MI_IDX T,4154
697,CI T,50726
697,MI MI_IDX,6930334
697,CI MI,160233289
697,CI MI_IDX,4798120
697,MI MI_IDX T,103691
697,CI MI T,2486492
697,CI MI_IDX T,41715
697,CI MI MI_IDX,128493298
697,CI MI MI_IDX T,2403297
698,MI T,1608103
698,MI_IDX T,50504
698,CI T,717757
698,MI MI_IDX,6930334
698,CI MI,111207799
698,CI MI_IDX,2264273
698,MI MI_IDX T,700295
698,CI MI T,16214653
698,CI MI_IDX T,367566
698,CI MI MI_IDX,104395233
698,CI MI MI_IDX T,15047713
699,MI T,96643
699,MI_IDX T,59239
699,CI T,11727
699,MI MI_IDX,414413
699,CI MI,201258
699,CI MI_IDX,67747
699,MI MI_IDX T,84879
699,CI MI T,32277
699,CI MI_IDX T,9807
699,CI MI MI_IDX,199528
699,CI MI MI_IDX T,31857
700,MI T,6263
700,MI_IDX T,327
700,CI T,14555
700,MI MI_IDX,6930334
700,CI MI,460456073
700,CI MI_IDX,13626495
700,MI MI_IDX T,3837
700,CI MI T,192757
700,CI MI_IDX T,10166
700,CI MI MI_IDX,368278936
700,CI MI MI_IDX T,165205
701,MI T,94046
701,MI_IDX T,175862
701,CI T,2982343
701,MI MI_IDX,97544
701,CI MI,2179476
701,CI MI_IDX,4798120
701,MI MI_IDX T,66023
701,CI MI T,1523837
701,CI MI_IDX T,2019795
701,CI MI MI_IDX,1958302
701,CI MI MI_IDX T,1376795
702,MI T,295196
702,MI_IDX T,209880
702,CI T,936857
702,MI MI_IDX,198813
702,CI MI,912436
702,CI MI_IDX,1524870
702,MI MI_IDX T,118428
702,CI MI T,412470
702,CI MI_IDX T,479508
702,CI MI MI_IDX,681150
702,CI MI MI_IDX T,308278
703,MI T,132452
703,MI_IDX T,9612
703,CI T,782062
703,MI MI_IDX,20885030
703,CI MI,460456073
703,CI MI_IDX,40911741
703,MI MI_IDX T,66066
703,CI MI T,3178278
703,CI MI_IDX T,385926
703,CI MI MI_IDX,1119077963
703,CI MI MI_IDX T,3499923
704,MI T,6
704,MI_IDX T,3
704,CI T,52
704,MI MI_IDX,1790791
704,CI MI,32513676
704,CI MI_IDX,40911741
704,MI MI_IDX T,18
704,CI MI T,312
704,CI MI_IDX T,156
704,CI MI MI_IDX,74388437
704,CI MI MI_IDX T,936
705,MI T,1931
705,MI_IDX T,1811
705,CI T,74869
705,MI MI_IDX,146409
705,CI MI,16546260
705,CI MI_IDX,13626495
705,MI MI_IDX T,1928
705,CI MI T,207397
705,CI MI_IDX T,55796
705,CI MI MI_IDX,16524891
705,CI MI MI_IDX T,207367
706,MI T,721591
706,MI_IDX T,9460
706,CI T,241635
706,MI MI_IDX,6930334
706,CI MI,160233289
706,CI MI_IDX,4798120
706,MI MI_IDX T,179784
706,CI MI T,4646758
706,CI MI_IDX T,114336
706,CI MI MI_IDX,128493298
706,CI MI MI_IDX T,3194664
707,MI T,5453941
707,MI_IDX T,434269
707,CI T,508084
707,MI MI_IDX,20885030
707,CI MI,111207799
707,CI MI_IDX,6805589
707,MI MI_IDX T,9538456
707,CI MI T,47636676
707,CI MI_IDX T,1403764
707,CI MI MI_IDX,319607287
707,CI MI MI_IDX T,145646247
708,MI T,10
708,MI_IDX T,3
708,CI T,11
708,MI MI_IDX,1692649
708,CI MI,7945477
708,CI MI_IDX,5498938
708,MI MI_IDX T,30
708,CI MI T,110
708,CI MI_IDX T,33
708,CI MI MI_IDX,24028031
708,CI MI MI_IDX T,330
709,MI T,29
709,MI_IDX T,10
709,CI T,873
709,MI MI_IDX,414413
709,CI MI,28413761
709,CI MI_IDX,13626495
709,MI MI_IDX T,29
709,CI MI T,3079
709,CI MI_IDX T,448
709,CI MI MI_IDX,27466778
709,CI MI MI_IDX T,3079
710,MI T,421302
710,MI_IDX T,243627
710,CI T,13173
710,MI MI_IDX,3367474
710,CI MI,245375
710,CI MI_IDX,128940
710,MI MI_IDX T,601022
710,CI MI T,39983
710,CI MI_IDX T,22940
710,CI MI MI_IDX,554838
710,CI MI MI_IDX T,101947
711,MI T,1243264
711,MI_IDX T,126354
711,CI T,1863216
711,MI MI_IDX,20885030
711,CI MI,160233289
711,CI MI_IDX,14406374
711,MI MI_IDX T,1179723
711,CI MI T,9025787
711,CI MI_IDX T,1271565
711,CI MI MI_IDX,390441379
711,CI MI MI_IDX T,12813162
712,MI T,535
712,MI_IDX T,1
712,CI T,2960
712,MI MI_IDX,12695
712,CI MI,3457746
712,CI MI_IDX,3619
712,MI MI_IDX T,31
712,CI MI T,1127
712,CI MI_IDX T,12
712,CI MI MI_IDX,201444
712,CI MI MI_IDX T,372
713,MI T,55
713,MI_IDX T,2
713,CI T,362
713,MI MI_IDX,1118984
713,CI MI,84550565
713,CI MI_IDX,13626495
713,MI MI_IDX T,55
713,CI MI T,19071
713,CI MI_IDX T,362
713,CI MI MI_IDX,61585685
713,CI MI MI_IDX T,19071
714,MI T,8301049
714,MI_IDX T,209880
714,CI T,986086
714,MI MI_IDX,6930334
714,CI MI,111207799
714,CI MI_IDX,2264273
714,MI MI_IDX T,4514712
714,CI MI T,86516733
714,CI MI_IDX T,830835
714,CI MI MI_IDX,104395233
714,CI MI MI_IDX T,84704346
715,MI T,3
715,MI_IDX T,2
715,CI T,10
715,MI MI_IDX,188253
715,CI MI,3524634
715,CI MI_IDX,4798120
715,MI MI_IDX T,1
715,CI MI T,2
715,CI MI_IDX T,10
715,CI MI MI_IDX,2792676
715,CI MI MI_IDX T,2
716,MI T,104
716,MC T,356
716,CI T,9607
716,MC MI,3359730
716,CI MI,23634498
716,CI MC,47470011
716,MC MI T,1348
716,CI MI T,10787
716,CI MC T,25706
716,CI MC MI,399505893
716,CI MC MI T,229874
717,MI T,293363
717,MC T,1221616
717,CI T,1857493
717,MC MI,6445512
717,CI MI,14941110
717,CI MC,17728827
717,MC MI T,3205172
717,CI MI T,7491045
717,CI MC T,8696541
717,CI MC MI,315619671
717,CI MC MI T,156062949
718,MI T,297
718,MC T,328
718,CI T,667
718,MC MI,10905021
718,CI MI,20080251
718,CI MC,17728827
718,MC MI T,2410
718,CI MI T,4857
718,CI MC T,3478
718,CI MC MI,369447700
718,CI MC MI T,110458
719,MI T,100065
719,MC T,15316
719,CI T,23341
719,MC MI,67371414
719,CI MI,111207799
719,CI MC,17728827
719,MC MI T,1181942
719,CI MI T,2787281
719,CI MC T,285520
719,CI MC MI,2246641997
719,CI MC MI T,70255280
720,MI T,163
720,MC T,81
720,CI T,220
720,MC MI,5184962
720,CI MI,14256475
720,CI MC,16402802
720,MC MI T,8588
720,CI MI T,5682
720,CI MC T,2064
720,CI MC MI,194866242
720,CI MC MI T,300534
721,MI T,653132
721,MC T,572550
721,CI T,13555140
721,MC MI,3239374
721,CI MI,32513676
721,CI MC,47470011
721,MC MI T,1495937
721,CI MI T,15073122
721,CI MC T,21498462
721,CI MC MI,209934263
721,CI MC MI T,95934191
722,MI T,653
722,MC T,53
722,CI T,101
722,MC MI,47903401
722,CI MI,111207799
722,CI MC,11923191
722,MC MI T,31428
722,CI MI T,59721
722,CI MC T,4768
722,CI MC MI,1884841875
722,CI MC MI T,2978718
723,MI T,2167
723,MC T,2690
723,CI T,6555
723,MC MI,3940494
723,CI MI,8468368
723,CI MC,11923191
723,MC MI T,27726
723,CI MI T,77632
723,CI MC T,77198
723,CI MC MI,157399393
723,CI MC MI T,1594304
724,MI T,4373
724,MC T,13158
724,CI T,13953
724,MC MI,2621452
724,CI MI,520874
724,CI MC,2333994
724,MC MI T,94959
724,CI MI T,12607
724,CI MC T,26523
724,CI MC MI,7916246
724,CI MC MI T,278288
725,MI T,4143985
725,MC T,376453
725,CI T,904581
725,MC MI,47903401
725,CI MI,75890700
725,CI MC,7692385
725,MC MI T,21693337
725,CI MI T,25081941
725,CI MC T,2499527
725,CI MC MI,622834263
725,CI MC MI T,278167027
726,MI T,5047817
726,MC T,457578
726,CI T,934145
726,MC MI,19468013
726,CI MI,111207799
726,CI MC,5805636
726,MC MI T,7133658
726,CI MI T,36254075
726,CI MC T,1436281
726,CI MC MI,361800122
726,CI MC MI T,106916359
727,MI T,758
727,MC T,38
727,CI T,42
727,MC MI,47903401
727,CI MI,111207799
727,CI MC,11923191
727,MC MI T,18069
727,CI MI T,14239
727,CI MC T,662
727,CI MC MI,1884841875
727,CI MC MI T,376253
728,MI T,108624
728,MC T,667070
728,CI T,2148026
728,MC MI,1914464
728,CI MI,1419594
728,CI MC,9371715
728,MC MI T,1912214
728,CI MI T,1416883
728,CI MC T,5741290
728,CI MC MI,27598512
728,CI MC MI T,27584135
729,MI T,141525
729,MC T,958865
729,CI T,4202252
729,MC MI,2621452
729,CI MI,2363727
729,CI MC,7692385
729,MC MI T,2047415
729,CI MI T,1863233
729,CI MC T,5888846
729,CI MC MI,43342093
729,CI MC MI T,33835390
730,MI T,71357
730,MC T,41490
730,CI T,57795
730,MC MI,3243070
730,CI MI,20080251
730,CI MC,5805636
730,MC MI T,149306
730,CI MI T,829109
730,CI MC T,159826
730,CI MC MI,65308607
730,CI MC MI T,3656131
731,MI T,458039
731,MC T,470175
731,CI T,7604705
731,MC MI,1177753
731,CI MI,22320792
731,CI MC,32804230
731,MC MI T,466172
731,CI MI T,7607985
731,CI MC T,11940654
731,CI MC MI,29833546
731,CI MC MI T,12258219
732,MI T,18352
732,MC T,44623
732,CI T,65728
732,MC MI,5184962
732,CI MI,3455062
732,CI MC,4291188
732,MC MI T,302184
732,CI MI T,97897
732,CI MC T,146203
732,CI MC MI,32077442
732,CI MC MI T,1908816
733,MI T,12588
733,MC T,26771
733,CI T,76747
733,MC MI,3359730
733,CI MI,905359
733,CI MC,2333994
733,MC MI T,75971
733,CI MI T,26749
733,CI MC T,49896
733,CI MC MI,10149904
733,CI MC MI T,256073
734,MI T,1690557
734,MC T,128097
734,CI T,794651
734,MC MI,47903401
734,CI MI,111207799
734,CI MC,11923191
734,MC MI T,4434676
734,CI MI T,15328413
734,CI MC T,2126965
734,CI MC MI,1884841875
734,CI MC MI T,279890549
735,MI T,1015005
735,MC T,572939
735,CI T,15758581
735,MC MI,10905021
735,CI MI,84550565
735,CI MC,80274241
735,MC MI T,1110108
735,CI MI T,21626676
735,CI MC T,17460967
735,CI MC MI,949191436
735,CI MC MI T,50336850
736,MI T,65410
736,MC T,388054
736,CI T,314126
736,MC MI,2621452
736,CI MI,6944638
736,CI MC,11923191
736,MC MI T,1141116
736,CI MI T,1750901
736,CI MC T,2237144
736,CI MC MI,161659219
736,CI MC MI T,41360320
737,MI T,3163
737,MC T,8381
737,CI T,76672
737,MC MI,4087362
737,CI MI,23634498
737,CI MC,80274241
737,MC MI T,50403
737,CI MI T,213646
737,CI MC T,308568
737,CI MC MI,465288908
737,CI MC MI T,3879439
738,MI T,297345
738,MC T,204431
738,CI T,209081
738,MC MI,3243070
738,CI MI,20080251
738,CI MC,5805636
738,MC MI T,461943
738,CI MI T,1894570
738,CI MC T,429389
738,CI MC MI,65308607
738,CI MC MI T,5122149
739,MI T,25912
739,MC T,183336
739,CI T,2172073
739,MC MI,2504573
739,CI MI,16546260
739,CI MC,47470011
739,MC MI T,388994
739,CI MI T,2338891
739,CI MC T,6894569
739,CI MC MI,357287231
739,CI MC MI T,44428153
740,MI T,246047
740,MC T,603334
740,CI T,3438049
740,MC MI,5184962
740,CI MI,14256475
740,CI MC,16402802
740,MC MI T,3850993
740,CI MI T,8829637
740,CI MC T,10539114
740,CI MC MI,194866242
740,CI MC MI T,165340436
741,MI T,41042
741,MC T,38386
741,CI T,131056
741,MC MI,10905021
741,CI MI,28500533
741,CI MC,27322258
741,MC MI T,374490
741,CI MI T,616905
741,CI MC T,553347
741,CI MC MI,294402805
741,CI MC MI T,11985049
742,MI T,104
742,MC T,15
742,CI T,132
742,MC MI,47903401
742,CI MI,460456073
742,CI MC,47470011
742,MC MI T,1485
742,CI MI T,11564
742,CI MC T,1740
742,CI MC MI,4679397494
742,CI MC MI T,172260
743,MI T,367037
743,MC T,890680
743,CI T,1758917
743,MC MI,3940494
743,CI MI,2009164
743,CI MC,4291188
743,MC MI T,2821273
743,CI MI T,1247145
743,CI MC T,2246295
743,CI MC MI,23044422
743,CI MC MI T,13343126
744,MI T,276049
744,MC T,1334239
744,CI T,14451751
744,MC MI,5036621
744,CI MI,28413761
744,CI MC,80274241
744,MC MI T,2916574
744,CI MI T,16269176
744,CI MC T,41665960
744,CI MC MI,485420621
744,CI MC MI T,276159297
745,MI T,305093
745,MC T,287503
745,CI T,92356
745,MC MI,5220678
745,CI MI,2636874
745,CI MC,8049492
745,MC MI T,961340
745,CI MI T,232715
745,CI MC T,358992
745,CI MC MI,19237003
745,CI MC MI T,1388213
746,MI T,3618056
746,MC T,314537
746,CI T,4295154
746,MC MI,47903401
746,CI MI,460456073
746,CI MC,47470011
746,MC MI T,18409978
746,CI MI T,139282810
746,CI MC T,13544874
746,CI MC MI,4679397494
746,CI MC MI T,1880588402
747,MI T,134959
747,MC T,520582
747,CI T,1332953
747,MC MI,1945745
747,CI MI,5187185
747,CI MC,26298504
747,MC MI T,433623
747,CI MI T,1220541
747,CI MC T,5861273
747,CI MC MI,27341282
747,CI MC MI T,7165068
748,MI T,992730
748,MC T,1307690
748,CI T,1840956
748,MC MI,5220678
748,CI MI,5572419
748,CI MC,13355828
748,MC MI T,4048215
748,CI MI T,4055204
748,CI MC T,7846041
748,CI MC MI,41268287
748,CI MC MI T,36106032
749,MI T,159888
749,MC T,7162
749,CI T,25459
749,MC MI,47903401
749,CI MI,111207799
749,CI MC,11923191
749,MC MI T,417466
749,CI MI T,1906257
749,CI MC T,175279
749,CI MC MI,1884841875
749,CI MC MI T,42428117
750,MI T,85551
750,MC T,3333
750,CI T,18836
750,MC MI,47903401
750,CI MI,75890700
750,CI MC,7692385
750,MC MI T,202542
750,CI MI T,364807
750,CI MC T,35160
750,CI MC MI,622834263
750,CI MC MI T,3946377
751,MI T,176
751,MC T,1074
751,CI T,1137
751,MC MI,5036621
751,CI MI,2022861
751,CI MC,7026911
751,MC MI T,1847
751,CI MI T,775
751,CI MC T,3369
751,CI MC MI,25878245
751,CI MC MI T,10069
752,MI T,939184
752,MC T,90038
752,CI T,3783610
752,MC MI,47903401
752,CI MI,460456073
752,CI MC,47470011
752,MC MI T,932490
752,CI MI T,23074940
752,CI MC T,2514812
752,CI MC MI,4679397494
752,CI MC MI T,31210542
753,MI T,2660
753,MC T,6346
753,CI T,103597
753,MC MI,3359730
753,CI MI,23634498
753,CI MC,47470011
753,MC MI T,50882
753,CI MI T,282473
753,CI MC T,432023
753,CI MC MI,399505893
753,CI MC MI T,6420559
754,MI T,6366
754,MC T,6624
754,CI T,224915
754,MC MI,3239374
754,CI MI,32513676
754,CI MC,47470011
754,MC MI T,24377
754,CI MI T,296111
