QueryID,Tables,postgres_Estimate
671,CI MI MI_IDX T,974
672,MI T,537
672,MI_IDX T,488
672,CI T,529
672,MI MI_IDX,506
672,CI MI,481
672,CI MI_IDX,622
672,MI MI_IDX T,660
672,CI MI T,564
672,CI MI_IDX T,631
672,CI MI MI_IDX,670
672,CI MI MI_IDX T,608
673,MI T,56225
673,MI_IDX T,38458
673,CI T,56043
673,MI MI_IDX,84064
673,CI MI,49676
673,CI MI_IDX,53098
673,MI MI_IDX T,51016
673,CI MI T,55258
673,CI MI_IDX T,51020
673,CI MI MI_IDX,43646
673,CI MI MI_IDX T,57829
674,MI T,1374
674,MI_IDX T,1550
674,CI T,1137
674,MI MI_IDX,1241
674,CI MI,1378
674,CI MI_IDX,1398
674,MI MI_IDX T,1303
674,CI MI T,1375
674,CI MI_IDX T,1059
674,CI MI MI_IDX,1267
674,CI MI MI_IDX T,1153
675,MI T,108
675,MI_IDX T,91
675,CI T,69
675,MI MI_IDX,83
675,CI MI,82
675,CI MI_IDX,79
675,MI MI_IDX T,80
675,CI MI T,63
675,CI MI_IDX T,95
675,CI MI MI_IDX,82
675,CI MI MI_IDX T,88
676,MI T,25
676,MI_IDX T,23
676,CI T,23
676,MI MI_IDX,23
676,CI MI,24
676,CI MI_IDX,22
676,MI MI_IDX T,23
676,CI MI T,21
676,CI MI_IDX T,23
676,CI MI MI_IDX,21
676,CI MI MI_IDX T,22
677,MI T,77
677,MI_IDX T,71
677,CI T,62
677,MI MI_IDX,71
677,CI MI,69
677,CI MI_IDX,87
677,MI MI_IDX T,61
677,CI MI T,74
677,CI MI_IDX T,68
677,CI MI MI_IDX,86
677,CI MI MI_IDX T,73
678,MI T,8
678,MI_IDX T,10
678,CI T,10
678,MI MI_IDX,9
678,CI MI,10
678,CI MI_IDX,8
678,MI MI_IDX T,8
678,CI MI T,9
678,CI MI_IDX T,8
678,CI MI MI_IDX,9
678,CI MI MI_IDX T,9
679,MI T,177609
679,MI_IDX T,184464
679,CI T,220008
679,MI MI_IDX,182537
679,CI MI,234761
679,CI MI_IDX,170106
679,MI MI_IDX T,175079
679,CI MI T,175409
679,CI MI_IDX T,181478
679,CI MI MI_IDX,180259
679,CI MI MI_IDX T,144026
680,MI T,16792512
680,MI_IDX T,15543419
680,CI T,11111889
680,MI MI_IDX,15354793
680,CI MI,13820776
680,CI MI_IDX,16253698
680,MI MI_IDX T,16573725
680,CI MI T,12634355
680,CI MI_IDX T,14476426
680,CI MI MI_IDX,14320343
680,CI MI MI_IDX T,16035925
681,MI T,63608
681,MI_IDX T,65274
681,CI T,71417
681,MI MI_IDX,65276
681,CI MI,61101
681,CI MI_IDX,68624
681,MI MI_IDX T,72067
681,CI MI T,53385
681,CI MI_IDX T,63284
681,CI MI MI_IDX,70571
681,CI MI MI_IDX T,26135
682,MI T,3089
682,MI_IDX T,6344
682,CI T,6091
682,MI MI_IDX,2588
682,CI MI,4754
682,CI MI_IDX,4206
682,MI MI_IDX T,4670
682,CI MI T,5364
682,CI MI_IDX T,7427
682,CI MI MI_IDX,3788
682,CI MI MI_IDX T,6965
683,MI T,136515
683,MI_IDX T,130483
683,CI T,156786
683,MI MI_IDX,139134
683,CI MI,128714
683,CI MI_IDX,165983
683,MI MI_IDX T,126337
683,CI MI T,157618
683,CI MI_IDX T,135971
683,CI MI MI_IDX,132639
683,CI MI MI_IDX T,118381
684,MI T,55459543
684,MI_IDX T,50629966
684,CI T,56034742
684,MI MI_IDX,51410541
684,CI MI,58785444
684,CI MI_IDX,55119370
684,MI MI_IDX T,48386549
684,CI MI T,51238613
684,CI MI_IDX T,57014115
684,CI MI MI_IDX,49223333
684,CI MI MI_IDX T,54852297
685,MI T,132056
685,MI_IDX T,113613
685,CI T,134315
685,MI MI_IDX,151272
685,CI MI,103188
685,CI MI_IDX,121414
685,MI MI_IDX T,129460
685,CI MI T,122183
685,CI MI_IDX T,125180
685,CI MI MI_IDX,133888
685,CI MI MI_IDX T,156956
686,MI T,7972163
686,MI_IDX T,7709693
686,CI T,8434762
686,MI MI_IDX,8003065
686,CI MI,7567590
686,CI MI_IDX,7563131
686,MI MI_IDX T,6761304
686,CI MI T,9088100
686,CI MI_IDX T,7117539
686,CI MI MI_IDX,7742965
686,CI MI MI_IDX T,5992700
687,MI T,85784
687,MI_IDX T,95129
687,CI T,103524
687,MI MI_IDX,89621
687,CI MI,101073
687,CI MI_IDX,80378
687,MI MI_IDX T,93287
687,CI MI T,111817
687,CI MI_IDX T,77528
687,CI MI MI_IDX,108885
687,CI MI MI_IDX T,105629
688,MI T,5045
688,MI_IDX T,6003
688,CI T,4750
688,MI MI_IDX,6152
688,CI MI,6051
688,CI MI_IDX,4721
688,MI MI_IDX T,4998
688,CI MI T,5722
688,CI MI_IDX T,5358
688,CI MI MI_IDX,6540
688,CI MI MI_IDX T,5768
689,MI T,1
689,MI_IDX T,1
689,CI T,2
689,MI MI_IDX,1
689,CI MI,2
689,CI MI_IDX,1
689,MI MI_IDX T,2
689,CI MI T,2
689,CI MI_IDX T,2
689,CI MI MI_IDX,1
689,CI MI MI_IDX T,1
690,MI T,4412282
690,MI_IDX T,4707810
690,CI T,4847263
690,MI MI_IDX,4187546
690,CI MI,5335200
690,CI MI_IDX,3854968
690,MI MI_IDX T,5285402
690,CI MI T,5097159
690,CI MI_IDX T,4918847
690,CI MI MI_IDX,4599609
690,CI MI MI_IDX T,4756365
691,MI T,12691
691,MI_IDX T,21544
691,CI T,19331
691,MI MI_IDX,18228
691,CI MI,17619
691,CI MI_IDX,21336
691,MI MI_IDX T,16608
691,CI MI T,20157
691,CI MI_IDX T,19141
691,CI MI MI_IDX,15806
691,CI MI MI_IDX T,20180
692,MI T,199
692,MI_IDX T,167
692,CI T,141
692,MI MI_IDX,192
692,CI MI,199
692,CI MI_IDX,197
692,MI MI_IDX T,185
692,CI MI T,187
692,CI MI_IDX T,232
692,CI MI MI_IDX,155
692,CI MI MI_IDX T,178
693,MI T,554
693,MI_IDX T,523
693,CI T,643
693,MI MI_IDX,676
693,CI MI,556
693,CI MI_IDX,666
693,MI MI_IDX T,578
693,CI MI T,578
693,CI MI_IDX T,556
693,CI MI MI_IDX,582
693,CI MI MI_IDX T,564
694,MI T,68271
694,MI_IDX T,64242
694,CI T,59562
694,MI MI_IDX,72075
694,CI MI,72180
694,CI MI_IDX,63917
694,MI MI_IDX T,44252
694,CI MI T,62292
694,CI MI_IDX T,72718
694,CI MI MI_IDX,52619
694,CI MI MI_IDX T,74708
695,MI T,9257
695,MI_IDX T,10387
695,CI T,11979
695,MI MI_IDX,10234
695,CI MI,9508
695,CI MI_IDX,10429
695,MI MI_IDX T,11509
695,CI MI T,8947
695,CI MI_IDX T,11680
695,CI MI MI_IDX,9754
695,CI MI MI_IDX T,8724
696,MI T,72529
696,MI_IDX T,71239
696,CI T,67015
696,MI MI_IDX,74952
696,CI MI,71506
696,CI MI_IDX,78446
696,MI MI_IDX T,73650
696,CI MI T,73705
696,CI MI_IDX T,59389
696,CI MI MI_IDX,71299
696,CI MI MI_IDX T,69670
697,MI T,61337
697,MI_IDX T,61943
697,CI T,64390
697,MI MI_IDX,61609
697,CI MI,57290
697,CI MI_IDX,68907
697,MI MI_IDX T,53427
697,CI MI T,71280
697,CI MI_IDX T,57380
697,CI MI MI_IDX,59939
697,CI MI MI_IDX T,61192
698,MI T,3051176
698,MI_IDX T,2828009
698,CI T,2535458
698,MI MI_IDX,2605565
698,CI MI,3108747
698,CI MI_IDX,2959911
698,MI MI_IDX T,2613448
698,CI MI T,2697882
698,CI MI_IDX T,2472720
698,CI MI MI_IDX,2786709
698,CI MI MI_IDX T,2496197
699,MI T,1796
699,MI_IDX T,1730
699,CI T,1738
699,MI MI_IDX,1743
699,CI MI,1764
699,CI MI_IDX,1818
699,MI MI_IDX T,1900
699,CI MI T,1767
699,CI MI_IDX T,1822
699,CI MI MI_IDX,1510
699,CI MI MI_IDX T,1752
700,MI T,10219
700,MI_IDX T,12176
700,CI T,13339
700,MI MI_IDX,13427
700,CI MI,14639
700,CI MI_IDX,11436
700,MI MI_IDX T,10743
700,CI MI T,11289
700,CI MI_IDX T,10976
700,CI MI MI_IDX,13007
700,CI MI MI_IDX T,11158
701,MI T,63825
701,MI_IDX T,79943
701,CI T,78787
701,MI MI_IDX,83161
701,CI MI,76908
701,CI MI_IDX,68771
701,MI MI_IDX T,70624
701,CI MI T,72049
701,CI MI_IDX T,78309
701,CI MI MI_IDX,84363
701,CI MI MI_IDX T,82701
702,MI T,232706
702,MI_IDX T,201278
702,CI T,241694
702,MI MI_IDX,284690
702,CI MI,268874
702,CI MI_IDX,214186
702,MI MI_IDX T,208543
702,CI MI T,283547
702,CI MI_IDX T,237970
702,CI MI MI_IDX,208332
702,CI MI MI_IDX T,229228
703,MI T,30504225
703,MI_IDX T,28156701
703,CI T,24196141
703,MI MI_IDX,29273887
703,CI MI,28781611
703,CI MI_IDX,25428243
703,MI MI_IDX T,29915083
703,CI MI T,26333201
703,CI MI_IDX T,28264216
703,CI MI MI_IDX,28272342
703,CI MI MI_IDX T,31569804
704,MI T,58
704,MI_IDX T,58
704,CI T,55
704,MI MI_IDX,54
704,CI MI,56
704,CI MI_IDX,58
704,MI MI_IDX T,63
704,CI MI T,49
704,CI MI_IDX T,61
704,CI MI MI_IDX,61
704,CI MI MI_IDX T,48
705,MI T,811
705,MI_IDX T,749
705,CI T,978
705,MI MI_IDX,927
705,CI MI,950
705,CI MI_IDX,1085
705,MI MI_IDX T,917
705,CI MI T,1133
705,CI MI_IDX T,622
705,CI MI MI_IDX,681
705,CI MI MI_IDX T,924
706,MI T,2297891
706,MI_IDX T,2161912
706,CI T,2159893
706,MI MI_IDX,2188259
706,CI MI,2319326
706,CI MI_IDX,2020620
706,MI MI_IDX T,2013342
706,CI MI T,2577106
706,CI MI_IDX T,2009067
706,CI MI MI_IDX,2235281
706,CI MI MI_IDX T,1973616
707,MI T,7049850
707,MI_IDX T,7726715
707,CI T,7145572
707,MI MI_IDX,7236484
707,CI MI,8440151
707,CI MI_IDX,8131506
707,MI MI_IDX T,9033796
707,CI MI T,7522936
707,CI MI_IDX T,7472669
707,CI MI MI_IDX,8718502
707,CI MI MI_IDX T,7472424
708,MI T,1
708,MI_IDX T,1
708,CI T,1
708,MI MI_IDX,1
708,CI MI,1
708,CI MI_IDX,1
708,MI MI_IDX T,2
708,CI MI T,1
708,CI MI_IDX T,1
708,CI MI MI_IDX,2
708,CI MI MI_IDX T,2
709,MI T,39
709,MI_IDX T,48
709,CI T,47
709,MI MI_IDX,39
709,CI MI,43
709,CI MI_IDX,37
709,MI MI_IDX T,43
709,CI MI T,41
709,CI MI_IDX T,53
709,CI MI MI_IDX,46
709,CI MI MI_IDX T,39
710,MI T,23409
710,MI_IDX T,23144
710,CI T,23215
710,MI MI_IDX,21136
710,CI MI,21187
710,CI MI_IDX,22169
710,MI MI_IDX T,19183
710,CI MI T,19278
710,CI MI_IDX T,20197
710,CI MI MI_IDX,21041
710,CI MI MI_IDX T,21189
711,MI T,35157184
711,MI_IDX T,28884803
711,CI T,28773206
711,MI MI_IDX,26833209
711,CI MI,30481337
711,CI MI_IDX,27670400
711,MI MI_IDX T,32914245
711,CI MI T,30541613
711,CI MI_IDX T,33553666
711,CI MI MI_IDX,34647650
711,CI MI MI_IDX T,29413710
712,MI T,1
712,MI_IDX T,1
712,CI T,1
712,MI MI_IDX,1
712,CI MI,2
712,CI MI_IDX,1
712,MI MI_IDX T,1
712,CI MI T,1
712,CI MI_IDX T,2
712,CI MI MI_IDX,1
712,CI MI MI_IDX T,1
713,MI T,278
713,MI_IDX T,250
713,CI T,315
713,MI MI_IDX,262
713,CI MI,344
713,CI MI_IDX,263
713,MI MI_IDX T,236
713,CI MI T,244
713,CI MI_IDX T,260
713,CI MI MI_IDX,248
713,CI MI MI_IDX T,287
714,MI T,7575595
714,MI_IDX T,8407831
714,CI T,7416995
714,MI MI_IDX,6849172
714,CI MI,8744866
714,CI MI_IDX,9359089
714,MI MI_IDX T,6768750
714,CI MI T,8103513
714,CI MI_IDX T,8315176
714,CI MI MI_IDX,7754150
714,CI MI MI_IDX T,8698486
715,MI T,1
715,MI_IDX T,1
715,CI T,1
715,MI MI_IDX,1
715,CI MI,1
715,CI MI_IDX,1
715,MI MI_IDX T,1
715,CI MI T,1
715,CI MI_IDX T,1
715,CI MI MI_IDX,1
715,CI MI MI_IDX T,1
716,MI T,6483
716,MC T,9368
716,CI T,8710
716,MC MI,10683
716,CI MI,8517
716,CI MC,6805
716,MC MI T,6257
716,CI MI T,5632
716,CI MC T,9636
716,CI MC MI,9640
716,CI MC MI T,8383
717,MI T,4741173
717,MC T,4541545
717,CI T,4556262
717,MC MI,4137262
717,CI MI,4661661
717,CI MC,5481747
717,MC MI T,5138065
717,CI MI T,4805504
717,CI MC T,4552812
717,CI MC MI,4360717
717,CI MC MI T,5138015
718,MI T,3742
718,MC T,4015
718,CI T,4153
718,MC MI,4083
718,CI MI,4023
718,CI MC,4227
718,MC MI T,3862
718,CI MI T,3860
718,CI MC T,3976
718,CI MC MI,4389
718,CI MC MI T,4137
719,MI T,467297
719,MC T,462585
719,CI T,501244
719,MC MI,478975
719,CI MI,391232
719,CI MC,459910
719,MC MI T,446226
719,CI MI T,525737
719,CI MC T,441247
719,CI MC MI,457827
719,CI MC MI T,480341
720,MI T,320
720,MC T,304
720,CI T,288
720,MC MI,289
720,CI MI,290
720,CI MC,320
720,MC MI T,300
720,CI MI T,303
720,CI MC T,298
720,CI MC MI,330
720,CI MC MI T,276
721,MI T,45731555
721,MC T,50231795
721,CI T,47228926
721,MC MI,45131647
721,CI MI,48808026
721,CI MC,49167853
721,MC MI T,45866630
721,CI MI T,43780952
721,CI MC T,41531921
721,CI MC MI,51701399
721,CI MC MI T,44594059
722,MI T,61
722,MC T,68
722,CI T,63
722,MC MI,70
722,CI MI,62
722,CI MC,71
722,MC MI T,67
722,CI MI T,70
722,CI MC T,66
722,CI MC MI,60
722,CI MC MI T,70
723,MI T,1153
723,MC T,1030
723,CI T,1138
723,MC MI,1160
723,CI MI,1141
723,CI MC,1031
723,MC MI T,1239
723,CI MI T,1143
723,CI MC T,1087
723,CI MC MI,1000
723,CI MC MI T,1168
724,MI T,1016
724,MC T,1107
724,CI T,1128
724,MC MI,987
724,CI MI,1059
724,CI MC,1022
724,MC MI T,1066
724,CI MI T,998
724,CI MC T,969
724,CI MC MI,992
724,CI MC MI T,1263
725,MI T,13759116
725,MC T,12840930
725,CI T,12192415
725,MC MI,15522667
725,CI MI,13443462
725,CI MC,11743146
725,MC MI T,12993661
725,CI MI T,12880994
725,CI MC T,14187589
725,CI MC MI,13798689
725,CI MC MI T,13752344
726,MI T,26075181
726,MC T,23986235
726,CI T,24395996
726,MC MI,24939480
726,CI MI,25577536
726,CI MC,26820668
726,MC MI T,23970034
726,CI MI T,23831891
726,CI MC T,21974344
726,CI MC MI,24586230
726,CI MC MI T,25441978
727,MI T,63
727,MC T,64
727,CI T,65
727,MC MI,65
727,CI MI,66
727,CI MC,67
727,MC MI T,62
727,CI MI T,66
727,CI MC T,67
727,CI MC MI,67
727,CI MC MI T,66
728,MI T,862682
728,MC T,748875
728,CI T,894448
728,MC MI,854713
728,CI MI,854761
728,CI MC,897948
728,MC MI T,859021
728,CI MI T,802545
728,CI MC T,858606
728,CI MC MI,928404
728,CI MC MI T,964299
729,MI T,1769461
729,MC T,2023956
729,CI T,2246732
729,MC MI,1796399
729,CI MI,2035926
729,CI MC,2253768
729,MC MI T,1754788
729,CI MI T,2021063
729,CI MC T,2054140
729,CI MC MI,1754938
729,CI MC MI T,1972432
730,MI T,144998
730,MC T,148096
730,CI T,144977
730,MC MI,151420
730,CI MI,158690
730,CI MC,144401
730,MC MI T,144055
730,CI MI T,153962
730,CI MC T,137029
730,CI MC MI,167192
730,CI MC MI T,158432
731,MI T,15880469
731,MC T,18823068
731,CI T,17487420
731,MC MI,17079591
731,CI MI,16628838
731,CI MC,18969570
731,MC MI T,16772049
731,CI MI T,18608113
731,CI MC T,17806791
731,CI MC MI,17194037
731,CI MC MI T,18670323
732,MI T,80503
732,MC T,96558
732,CI T,87579
732,MC MI,91590
732,CI MI,80315
732,CI MC,82209
732,MC MI T,79996
732,CI MI T,80518
732,CI MC T,94008
732,CI MC MI,91371
732,CI MC MI T,91864
733,MI T,235300
733,MC T,233386
733,CI T,203483
733,MC MI,215649
733,CI MI,250375
733,CI MC,222680
733,MC MI T,232564
733,CI MI T,233224
733,CI MC T,220287
733,CI MC MI,199515
733,CI MC MI T,239229
734,MI T,23854117
734,MC T,24254539
734,CI T,26021871
734,MC MI,22801518
734,CI MI,24654036
734,CI MC,25804162
734,MC MI T,23656059
734,CI MI T,25195750
734,CI MC T,24612876
734,CI MC MI,24335798
734,CI MC MI T,23103715
735,MI T,127914059
735,MC T,109617750
735,CI T,120340373
735,MC MI,116874219
735,CI MI,112138770
735,CI MC,124616140
735,MC MI T,108710604
735,CI MI T,113924718
735,CI MC T,113432559
735,CI MC MI,128321158
735,CI MC MI T,110828772
736,MI T,111466
736,MC T,113702
736,CI T,114488
736,MC MI,114948
736,CI MI,107139
736,CI MC,101009
736,MC MI T,125403
736,CI MI T,109385
736,CI MC T,110616
736,CI MC MI,106463
736,CI MC MI T,112860
737,MI T,91512
737,MC T,97878
737,CI T,84913
737,MC MI,89664
737,CI MI,95767
737,CI MC,93070
737,MC MI T,109343
737,CI MI T,97935
737,CI MC T,89550
737,CI MC MI,92557
737,CI MC MI T,95790
738,MI T,1203212
738,MC T,1290617
738,CI T,1331557
738,MC MI,1304649
738,CI MI,1341622
738,CI MC,1261804
738,MC MI T,1484267
738,CI MI T,1279869
738,CI MC T,1305216
738,CI MC MI,1099736
738,CI MC MI T,1335027
739,MI T,359977
739,MC T,384345
739,CI T,372590
739,MC MI,360599
739,CI MI,388313
739,CI MC,363073
739,MC MI T,349935
739,CI MI T,344936
739,CI MC T,350005
739,CI MC MI,371489
739,CI MC MI T,381649
740,MI T,3003630
740,MC T,3602828
740,CI T,3419922
740,MC MI,3363120
740,CI MI,3283998
740,CI MC,3557868
740,MC MI T,3648691
740,CI MI T,3089970
740,CI MC T,3622175
740,CI MC MI,3093275
740,CI MC MI T,3000357
741,MI T,146945
741,MC T,146720
741,CI T,172406
741,MC MI,160122
741,CI MI,159973
741,CI MC,166285
741,MC MI T,158207
741,CI MI T,158701
741,CI MC T,151833
741,CI MC MI,147874
741,CI MC MI T,163371
742,MI T,22420
742,MC T,18742
742,CI T,21397
742,MC MI,20037
742,CI MI,19144
742,CI MC,21638
742,MC MI T,20785
742,CI MI T,20521
742,CI MC T,20526
742,CI MC MI,20484
742,CI MC MI T,22010
743,MI T,1369368
743,MC T,1923484
743,CI T,1839629
743,MC MI,1732289
743,CI MI,1521298
743,CI MC,1645007
743,MC MI T,1669551
743,CI MI T,1703596
743,CI MC T,1844557
743,CI MC MI,1797087
743,CI MC MI T,1508047
744,MI T,13771128
744,MC T,13320882
744,CI T,15746307
744,MC MI,13080040
744,CI MI,13911799
744,CI MC,12572291
744,MC MI T,16550430
744,CI MI T,12479544
744,CI MC T,13283803
744,CI MC MI,13875764
744,CI MC MI T,13912906
745,MI T,713454
745,MC T,716427
745,CI T,720635
745,MC MI,798342
745,CI MI,818739
745,CI MC,789285
745,MC MI T,716702
745,CI MI T,736983
745,CI MC T,703572
745,CI MC MI,770758
745,CI MC MI T,756964
746,MI T,50093427
746,MC T,45998227
746,CI T,46960446
746,MC MI,47106467
746,CI MI,47508909
746,CI MC,50271943
746,MC MI T,43052400
746,CI MI T,43380576
746,CI MC T,48241741
746,CI MC MI,42903563
746,CI MC MI T,47459192
747,MI T,2204287
747,MC T,2229587
747,CI T,2140436
747,MC MI,2230964
747,CI MI,2200432
747,CI MC,2179077
747,MC MI T,2050240
747,CI MI T,2068499
747,CI MC T,2537666
747,CI MC MI,2066455
747,CI MC MI T,2105664
748,MI T,14324565
748,MC T,14462509
748,CI T,13579474
748,MC MI,16068779
748,CI MI,15516550
748,CI MC,12414703
748,MC MI T,14501736
748,CI MI T,12302926
748,CI MC T,14014859
748,CI MC MI,14381696
748,CI MC MI T,13914542
749,MI T,60215
749,MC T,61320
749,CI T,56112
749,MC MI,64121
749,CI MI,63570
749,CI MC,64079
749,MC MI T,58429
749,CI MI T,66321
749,CI MC T,64240
749,CI MC MI,58285
749,CI MC MI T,60415
750,MI T,115410
750,MC T,119256
750,CI T,161987
750,MC MI,128049
750,CI MI,138735
750,CI MC,143212
750,MC MI T,128361
750,CI MI T,126408
750,CI MC T,127762
750,CI MC MI,135696
750,CI MC MI T,127241
751,MI T,534
751,MC T,655
751,CI T,637
751,MC MI,542
751,CI MI,5060
751,CI MC,615
751,MC MI T,726
751,CI MI T,641
751,CI MC T,572
751,CI MC MI,637
751,CI MC MI T,703
752,MI T,16389433
752,MC T,18552389
752,CI T,16839294
752,MC MI,17593410
752,CI MI,16953768
752,CI MC,16114342
752,MC MI T,18307865
752,CI MI T,19973593
752,CI MC T,17171702
752,CI MC MI,16180152
752,CI MC MI T,17517244
753,MI T,42436
753,MC T,45258
753,CI T,43480
753,MC MI,40954
753,CI MI,45964
753,CI MC,44358
753,MC MI T,48297
753,CI MI T,47723
753,CI MC T,48476
753,CI MC MI,43833
753,CI MC MI T,48287
754,MI T,1012351
754,MC T,1149524
754,CI T,1228009
754,MC MI,1151285
754,CI MI,1171213
754,CI MC,1177211
754,MC MI T,1084605
754,CI MI T,988205
754,CI MC T,1064018
754,CI MC MI,1015341
754,CI MC MI T,1026534
755,MI T,49
755,MC T,46
755,CI T,46
755,MC MI,46
755,CI MI,51
755,CI MC,51
755,MC MI T,47
755,CI MI T,52
755,CI MC T,46
755,CI MC MI,46
755,CI MC MI T,44
756,MI T,18
756,MC T,18
756,CI T,17
756,MC MI,16
756,CI MI,16
756,CI MC,30
756,MC MI T,22
756,CI MI T,19
756,CI MC T,16
756,CI MC MI,15
756,CI MC MI T,16
757,MI T,94886
757,MC T,64746
757,CI T,74775
757,MC MI,76918
757,CI MI,77705
757,CI MC,74818
757,MC MI T,76918
757,CI MI T,76121
757,CI MC T,77198
757,CI MC MI,121846
757,CI MC MI T,56466
758,MI T,1295610
758,MC T,1274876
758,CI T,1412269
758,MC MI,1438695
758,CI MI,1273269
758,CI MC,1193564
758,MC MI T,1384705
758,CI MI T,1196629
758,CI MC T,1370087
758,CI MC MI,1199973
758,CI MC MI T,1355879
759,MI T,726324
759,MC T,703459
759,CI T,824594
759,MC MI,800151
759,CI MI,786019
759,CI MC,788230
759,MC MI T,746858
759,CI MI T,635352
759,CI MC T,733372
759,CI MC MI,601126
759,CI MC MI T,765949
760,MI T,68464
760,MC T,62147
760,CI T,58184
760,MC MI,62154
760,CI MI,66652
760,CI MC,60316
760,MC MI T,68146
760,CI MI T,63861
760,CI MC T,60610
760,CI MC MI,65243
760,CI MC MI T,75328
761,MI T,10725
761,MC T,13050
761,CI T,13271
761,MC MI,13797
761,CI MI,12973
761,CI MC,12179
761,MC MI T,11374
761,CI MI T,13201
761,CI MC T,12991
761,CI MC MI,11773
761,CI MC MI T,12727
762,MI T,879355
762,MC T,988023
762,CI T,986854
762,MC MI,1002346
762,CI MI,988548
762,CI MC,1044477
762,MC MI T,918893
762,CI MI T,1006213
762,CI MC T,1040934
762,CI MC MI,1004361
762,CI MC MI T,911299
763,MI T,19629373
763,MC T,18353818
763,CI T,17644162
763,MC MI,17210533
763,CI MI,18988655
763,CI MC,17264144
763,MC MI T,20596999
763,CI MI T,17755477
763,CI MC T,17478605
763,CI MC MI,18408629
763,CI MC MI T,18604680
764,MI T,6
764,MC T,6
764,CI T,6
764,MC MI,5
764,CI MI,6
764,CI MC,6
764,MC MI T,6
764,CI MI T,7
764,CI MC T,6
764,CI MC MI,5
764,CI MC MI T,6
765,MI T,1
765,MC T,2
765,CI T,1
765,MC MI,1
765,CI MI,1
765,CI MC,1
765,MC MI T,1
765,CI MI T,1
765,CI MC T,1
765,CI MC MI,1
765,CI MC MI T,2
766,MI T,2299
766,MC T,2140
766,CI T,2108
766,MC MI,2165
766,CI MI,2485
766,CI MC,2591
766,MC MI T,1982
766,CI MI T,2785
766,CI MC T,2449
766,CI MC MI,2510
766,CI MC MI T,2311
767,MI T,245
767,MC T,216
767,CI T,210
767,MC MI,229
767,CI MI,205
767,CI MC,224
767,MC MI T,226
767,CI MI T,228
767,CI MC T,225
767,CI MC MI,245
767,CI MC MI T,212
768,MI T,98175550
768,MC T,101942296
768,CI T,101286441
768,MC MI,95737836
768,CI MI,105486941
768,CI MC,101473315
768,MC MI T,97674624
768,CI MI T,118446363
768,CI MC T,90494281
768,CI MC MI,96457992
768,CI MC MI T,111518174
769,MI T,16618324
769,MC T,13567908
769,CI T,14502194
769,MC MI,16840435
769,CI MI,13154888
769,CI MC,15899295
769,MC MI T,14112220
769,CI MI T,13840159
769,CI MC T,16490211
769,CI MC MI,13594673
769,CI MC MI T,14431244
770,MI T,93
770,MC T,107
770,CI T,79
770,MC MI,91
770,CI MI,98
770,CI MC,83
770,MC MI T,89
770,CI MI T,77
770,CI MC T,150
770,CI MC MI,83
770,CI MC MI T,115
771,MI T,4974
771,MK T,4865
771,MI_IDX T,5079
771,MC T,5536
771,MI MK,4451
771,MI MI_IDX,4995
771,MC MI,4598
771,MI_IDX MK,5139
771,MC MK,5184
771,MC MI_IDX,4958
771,MI MK T,5431
771,MI MI_IDX T,5352
771,MC MI T,4756
771,MI_IDX MK T,4926
771,MC MK T,5042
771,MC MI_IDX T,5510
771,MI MI_IDX MK,4829
771,MC MI MK,4957
771,MC MI MI_IDX,4843
771,MC MI_IDX MK,4787
771,MI MI_IDX MK T,5698
771,MC MI MK T,4617
771,MC MI MI_IDX T,4514
771,MC MI_IDX MK T,5145
771,MC MI MI_IDX MK,4865
771,MC MI MI_IDX MK T,4804
772,MI T,165386268
772,MK T,159498868
772,MI_IDX T,166223559
772,MC T,165662131
772,MI MK,157178530
772,MI MI_IDX,140808330
772,MC MI,155919331
772,MI_IDX MK,133517061
772,MC MK,165791788
772,MC MI_IDX,160773140
772,MI MK T,164569704
772,MI MI_IDX T,146713616
772,MC MI T,167339183
772,MI_IDX MK T,160135182
772,MC MK T,159773521
772,MC MI_IDX T,155208869
772,MI MI_IDX MK,148150477
772,MC MI MK,167310748
772,MC MI MI_IDX,149590492
772,MC MI_IDX MK,150457351
772,MI MI_IDX MK T,147681244
772,MC MI MK T,177806077
772,MC MI MI_IDX T,152696659
772,MC MI_IDX MK T,146548942
772,MC MI MI_IDX MK,157818569
772,MC MI MI_IDX MK T,159917584
773,MI T,6410
773,MK T,6527
773,MI_IDX T,5428
773,MC T,5908
773,MI MK,6949
773,MI MI_IDX,5251
773,MC MI,5543
773,MI_IDX MK,5753
773,MC MK,5795
773,MC MI_IDX,6412
773,MI MK T,6189
773,MI MI_IDX T,5157
773,MC MI T,5621
773,MI_IDX MK T,6156
773,MC MK T,6247
773,MC MI_IDX T,5783
773,MI MI_IDX MK,6668
773,MC MI MK,6516
773,MC MI MI_IDX,5277
773,MC MI_IDX MK,4982
773,MI MI_IDX MK T,5910
773,MC MI MK T,5060
773,MC MI MI_IDX T,4972
773,MC MI_IDX MK T,5986
773,MC MI MI_IDX MK,6054
773,MC MI MI_IDX MK T,5510
774,MI T,1
774,MK T,1
774,MI_IDX T,1
774,MC T,1
774,MI MK,1
774,MI MI_IDX,1
774,MC MI,1
774,MI_IDX MK,1
774,MC MK,1
774,MC MI_IDX,1
774,MI MK T,1
774,MI MI_IDX T,1
774,MC MI T,1
774,MI_IDX MK T,1
774,MC MK T,1
774,MC MI_IDX T,1
774,MI MI_IDX MK,1
774,MC MI MK,1
